codigo_barra;nome;nome_fabricante;descricao_categoria;nome_tamanho;nome_cor;cod_ncm;dsc_forma_aquisicao;dsc_origem_mercadoria;dsc_tipo_tributacao_ipi;dsc_unidade_medida
7898225526145;CREATINA ATP ATLHETICA;ATLHETICA;CREATINA;600g;A��A̍;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225526169;CREATINA ATP ATLHETICA;ATLHETICA;CREATINA;600g;ACEROLA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225526879;CREATINA CREAPURE ATLHETICA;ATLHETICA;CREATINA;200 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621101035;CREATINA PRO SERIES 100% PURE ATLHETICA;ATLHETICA;CREATINA;100g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225526213;CREATINA PRO SERIES 100% PURE ATLHETICA;ATLHETICA;CREATINA;300g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621100946;DILATECH ATLHETICA;ATLHETICA;VASODILATADOR;160 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621100274;ELLA WHEY ATLHETICA;ATLHETICA;WHEY PROTEIN;600g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621100281;ELLA WHEY ATLHETICA;ATLHETICA;WHEY PROTEIN;600g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621103558;ELLA X-TEA - 20 STICKS;ATLHETICA;;20 STICKS;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225526497;GLUTAMINA MICRONIZED ATLHETICA;ATLHETICA;GLUTAMINA;150g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225524585;GLUTAMINA MICRONIZED ATLHETICA;ATLHETICA;GLUTAMINA;300g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225528958;HARDCORE RED CAPS ATLHETICA;ATLHETICA;TERMOGENICO;120 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225528965;HARDCORE WHEY 5W ADS + CREATINE ULTRA ATLHETICA;ATLHETICA;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225529580;HARDCORE WHEY 5W ADS + CREATINE ULTRA ATLHETICA;ATLHETICA;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225529597;HARDCORE WHEY 5W ADS + CREATINE ULTRA ATLHETICA;ATLHETICA;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621103213;HIPER MASS GAINER PRO SERIES ATLHETICA;ATLHETICA;HIPERCAL��RICO;3Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621101059;HIPER MASS GAINER PRO SERIES ATLHETICA;ATLHETICA;HIPERCAL��RICO;3Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621101066;HIPER MASS GAINER PRO SERIES ATLHETICA;ATLHETICA;HIPERCAL��RICO;3Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621101660;L CARNITINA 1000 ATLHETICA;ATLHETICA;CARNITINA;60 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621100762;L CARNITINA 2300 ATLHETICA;ATLHETICA;CARNITINA;480ml;ABACAXI;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621100861;L CARNITINA 2300 ATLHETICA;ATLHETICA;CARNITINA;480ml;LIM��O;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225528972;L CARNITINA 2300 ATLHETICA;ATLHETICA;CARNITINA;480ml;MA��A VERDE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225525896;LA LINOLEIC ACID ATLHETICA;ATLHETICA;ACIDOS GRAXOS ESSENCIAIS;120 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
;MALTODEXTRIN 1KG - ATLHETICA;ATLHETICA;;1 KG;LIM��O;21069030;;Nacional;;
7898225527586;PACK 3D PRE-WORKOUT ATLHETICA;ATLHETICA;PR��-TREINO;300g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621101134;WHEY PROTEIN 5W ATLHETICA;ATLHETICA;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621101141;WHEY PROTEIN 5W ATLHETICA;ATLHETICA;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621101165;WHEY PROTEIN 5W ATLHETICA;ATLHETICA;WHEY PROTEIN;900g;COOKIES;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621101158;WHEY PROTEIN 5W ATLHETICA;ATLHETICA;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899621104340;WHEY PROTEIN PRO SERIES 1,8KG BAUNILHA - ATLHETICA;ATLHETICA;;1,8Kg;BAUNILHA;21069030;;Nacional;;
7899621104357;WHEY PROTEIN PRO SERIES 1,8KG CHOCOLATE- ATLHETICA;ATLHETICA;;1,8Kg;CHOCOLATE;21069030;;Nacional;;
7899621104364;WHEY PROTEIN PRO SERIES 1,8KG MORANGO - ATLHETICA;ATLHETICA;;1,8Kg;MORANGO;21069030;;Nacional;;
7898225527722;WHEY PROTEIN PRO SERIES BAUNILHA - ATLHETICA;ATLHETICA;;1 KG;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225527739;WHEY PROTEIN PRO SERIES CHOCOLATE - ATLHETICA;ATLHETICA;;1 KG;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898225527746;WHEY PROTEIN PRO SERIES MORANGO - ATLHETICA;ATLHETICA;;1 KG;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
5600397302760;BAG FITNESS MEAL;BAG FITNESS;BAG;;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
;BOLSA TERMINA BARBELL  CLASSICA COLOR;BARBELL;;;;42022900;;Nacional;;
;BOLSA TERMINA BARBELL  CLASSICA PRETA;BARBELL;;;;42022900;;Nacional;;
;BOLSA TERMINA BARBELL  MINI BLACK ROSE;BARBELL;;;;42022900;;;;
;BOLSA TERMINA BARBELL  MINI GRAY;BARBELL;;;;42022900;;Nacional;;
;BOLSA TERMINA BARBELL  NANO BLACK COLOR;BARBELL;;;;42022900;;Nacional;;
;BOLSA TERMINA BARBELL  NANO COLOR;BARBELL;;;;42022900;;Nacional;;
;BOLSA TERMINA SOCIAL BARBELL  VENUS WHITE ROSE;BARBELL;;;;42022900;;Nacional;;
857487003310;BCAA 2.1.1 - BETNCOURT;BETANCOURT;;300CAPS;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
857487004195;PURE AMINO - BETANCOURT;BETANCOURT;;378G;MELANCIA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
857487003488;RIPPED JUICE - BETANCOURT;BETANCOURT;;60 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7899598001604;LIFEDRYNE BIOGENIX;BIOGENIX NUTRITION;TERMOGENICO;100 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7878104907173;IGNITE - 9 LARANJA 675G - BLACK NUTRITION;BLACK NUTRITION;PRE TREINO;675G;LARANJA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);;
7895704404529;3W WHEY PROTEIN BAUNILHA 1800G - BLACK SKULL;BLACK SKULL;WHEY PROTEIN;1,8Kg;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704404499;3W WHEY PROTEIN BAUNILHA 837G - BLACK SKULL;BLACK SKULL;WHEY PROTEIN;837G;BAUNILHA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704404543;3W WHEY PROTEIN CHOCOLATE 1800G - BLACK SKULL;BLACK SKULL;WHEY PROTEIN;1,8Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704404512;3W WHEY PROTEIN CHOCOLATE 837G - BLACK SKULL;BLACK SKULL;WHEY PROTEIN;837G;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704404536;3W WHEY PROTEIN MORANGO 1800G - BLACK SKULL;BLACK SKULL;WHEY PROTEIN;1,8Kg;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704404505;3W WHEY PROTEIN MORANGO 837G - BLACK SKULL;BLACK SKULL;WHEY PROTEIN;837G;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;BCAA 2:1:1 BLACK SKULL;BLACK SKULL;BCAA;120 caps;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400705;BCAA 2500 BLACK SKULL;BLACK SKULL;BCAA;60 tabs;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400132;BCAA 2500 BLACK SKULL;BLACK SKULL;BCAA;120 tabs;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704402921;BCAA 2500 BLACK SKULL;BLACK SKULL;BCAA;400 tabs;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;BCAA 3:1:1 BLACK SKULL;BLACK SKULL;BCAA;240 tabs;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400712;BCAA 3:1:1 BLACK SKULL;BLACK SKULL;BCAA;120 tabs;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704401009;BCAA POWDER BLACK SKULL;BLACK SKULL;BCAA;300g;GUARAŃ;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400743;BCAA POWDER BLACK SKULL;BLACK SKULL;BCAA;300g;LIM��O;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400163;BCAA POWDER BLACK SKULL;BLACK SKULL;BCAA;300g;ORIGINAL;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704402860;BCAA POWDER BLACK SKULL;BLACK SKULL;BCAA;300g;MELANCIA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400170;BONE CRUSHER BLACK SKULL;BLACK SKULL;PR��-TREINO;300g;FRUIT PUNCH;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400354;BONE CRUSHER BLACK SKULL;BLACK SKULL;PR��-TREINO;150g;BLUEBERRY;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400767;BONE CRUSHER BLACK SKULL;BLACK SKULL;PR��-TREINO;300g;BLUEBERRY;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400194;BONE CRUSHER BLACK SKULL;BLACK SKULL;PR��-TREINO;300g;LIM��O;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400187;BONE CRUSHER BLACK SKULL;BLACK SKULL;PR��-TREINO;300g;YELLOW FEVER;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400378;BONE CRUSHER BLACK SKULL;BLACK SKULL;PR��-TREINO;150g;YELLOW FEVER;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400361;BONE CRUSHER BLACK SKULL;BLACK SKULL;PR��-TREINO;150g;LIM��O;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400385;BONE CRUSHER BLACK SKULL;BLACK SKULL;PR��-TREINO;150g;FRUIT PUNCH;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;BONE CRUSHER BLACK SKULL;BLACK SKULL;PRE TREINO;300g;UVA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;BONE CRUSHER BLACK SKULL;BLACK SKULL;PRE TREINO;300g;WATERMELON;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;BONE CRUSHER BLACK SKULL;BLACK SKULL;PRE TREINO;150g;UVA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;BONE CRUSHER BLACK SKULL;BLACK SKULL;PRE TREINO;150g;WATERMELON;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400224;BOPE INTRA COMBAT;BLACK SKULL;INTRA TREINO;600g;LIM��O;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7895704400231;BOPE POST COMBAT;BLACK SKULL;;600g;CHOCOLATE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
857044005597;BOPE PR�� COMBAT BLACK SKULL;BLACK SKULL;PR��-TREINO;600g;LARANJA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010157;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA CURTA G - BLACK SKULL;BLACK SKULL;;G;PRETO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010161;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA CURTA G - BLACK SKULL;BLACK SKULL;;G;BRANCO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010158;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA CURTA GG - BLACK SKULL;BLACK SKULL;;GG;PRETO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010162;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA CURTA GG - BLACK SKULL;BLACK SKULL;;GG;BRANCO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010156;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA CURTA M - BLACK SKULL;BLACK SKULL;;M;PRETO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010160;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA CURTA M - BLACK SKULL;BLACK SKULL;;M;BRANCO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010155;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA CURTA P - BLACK SKULL;BLACK SKULL;;P;PRETO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010159;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA CURTA P - BLACK SKULL;BLACK SKULL;;P;BRANCO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010149;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA LONGA G - BLACK SKULL;BLACK SKULL;;G;PRETO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010153;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA LONGA G - BLACK SKULL;BLACK SKULL;ACESSORIOS;G;BRANCO;61099000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;
10010150;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA LONGA GG - BLACK SKULL;BLACK SKULL;;GG;PRETO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010154;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA LONGA GG- BLACK SKULL;BLACK SKULL;ACESSORIOS;GG;BRANCO;61099000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;
10010148;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA LONGA M - BLACK SKULL;BLACK SKULL;;M;PRETO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010152;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA LONGA M - BLACK SKULL;BLACK SKULL;ACESSORIOS;M;BRANCO;61099000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;
10010147;CAM. 100% POLIAMIDA CRUZ. MASC. MANGA LONGA P - BLACK SKULL;BLACK SKULL;;P;PRETO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010183;CAM. MEIA MALHA - CLOTHING - MASC. MANGA CURTA G - BLACK SKULL;BLACK SKULL;;G;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010184;CAM. MEIA MALHA - CLOTHING - MASC. MANGA CURTA GG - BLACK SKULL;BLACK SKULL;;GG;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010182;CAM. MEIA MALHA - CLOTHING - MASC. MANGA CURTA M - BLACK SKULL;BLACK SKULL;;M;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010242;CAM. MEIA MALHA - CLOTHING - MASC. MANGA CURTA P - BLACK SKULL;BLACK SKULL;;P;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010172;CAM. PREMIUN TERMINATOR PRETA G - BLACK SKULL;BLACK SKULL;;G;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010173;CAM. PREMIUN TERMINATOR PRETA GG - BLACK SKULL;BLACK SKULL;;GG;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010171;CAM. PREMIUN TERMINATOR PRETA M - BLACK SKULL;BLACK SKULL;;M;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010170;CAM. PREMIUN TERMINATOR PRETA P - BLACK SKULL;BLACK SKULL;;P;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010174;CAM. PREMIUN TERMINATOR PRETA XG - BLACK SKULL;BLACK SKULL;;XG;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010195;CAM. REGATA BRANCA - CAVEIRA MASC. - BLACK SKULL;BLACK SKULL;;M;BRANCO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010197;CAM. REGATA BRANCA - CAVEIRA MASC. - BLACK SKULL;BLACK SKULL;;G;BRANCO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010189;CAM. REGATA BRANCA - CAVEIRA MASC. - BLACK SKULL;BLACK SKULL;;GG;BRANCO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010269;CAM. REGATA BRANCA - CAVEIRA MASC. - BLACK SKULL;BLACK SKULL;;XG;BRANCO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010194;CAM. REGATA BRANCA - CAVEIRA MASC. P - BLACK SKULL;BLACK SKULL;;P;BRANCO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010192;CAM.MESCLA  ESTONADA AZUL G - BLACK SKULL;BLACK SKULL;;G;AZUL;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010193;CAM.MESCLA  ESTONADA AZUL GG - BLACK SKULL;BLACK SKULL;;GG;AZUL;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010191;CAM.MESCLA  ESTONADA AZUL M - BLACK SKULL;BLACK SKULL;;M;AZUL;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010187;CAM.MESCLA  ESTONADA CINZA CHUMBO G - BLACK SKULL;BLACK SKULL;;G;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010188;CAM.MESCLA  ESTONADA CINZA CHUMBO GG - BLACK SKULL;BLACK SKULL;;GG;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010186;CAM.MESCLA  ESTONADA CINZA CHUMBO M - BLACK SKULL;BLACK SKULL;;M;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010237;CAM.MESCLA  ESTONADA CINZA CHUMBO P - BLACK SKULL;BLACK SKULL;;P;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010307;CAM.MESCLA  ESTONADA PRETA  G - BLACK SKULL;BLACK SKULL;;G;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010308;CAM.MESCLA  ESTONADA PRETA  GG - BLACK SKULL;BLACK SKULL;;GG;PRETO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010306;CAM.MESCLA  ESTONADA PRETA  M - BLACK SKULL;BLACK SKULL;;M;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010305;CAM.MESCLA  ESTONADA PRETA P - BLACK SKULL;BLACK SKULL;;P;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010303;CAM.MESCLA  ESTONADA VERMELHA G - BLACK SKULL;BLACK SKULL;;G;VERMELHO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010304;CAM.MESCLA  ESTONADA VERMELHA GG - BLACK SKULL;BLACK SKULL;;GG;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010302;CAM.MESCLA  ESTONADA VERMELHA M - BLACK SKULL;BLACK SKULL;;M;VERMELHO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010301;CAM.MESCLA  ESTONADA VERMELHA P - BLACK SKULL;BLACK SKULL;;P;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010236;CAM.MESCLA ESTONADA AZUL P - BLACK SKULL;BLACK SKULL;;P;AZUL;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010011;CAMISETA 100% ALGOD��O PRETA G - BLACK SKULL;BLACK SKULL;;G;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010012;CAMISETA 100% ALGOD��O PRETA GG - BLACK SKULL;BLACK SKULL;;GG;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010010;CAMISETA 100% ALGOD��O PRETA M - BLACK SKULL;BLACK SKULL;;M;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010009;CAMISETA 100% ALGOD��O PRETA P - BLACK SKULL;BLACK SKULL;;P;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010253;CAMISETA 100% ALGOD��O PRETA XG - BLACK SKULL;BLACK SKULL;;XG;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010027;CAMISETA 1DRY FIT GG - BLACK SKULL;BLACK SKULL;;GG;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010028;CAMISETA 1DRY FIT XG - BLACK SKULL;BLACK SKULL;;XG;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
28;CAMISETA BLACK SKULL;BLACK SKULL;VESTUARIO;;;62052000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010026;CAMISETA DRY FIT G - BLACK SKULL;BLACK SKULL;;G;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010025;CAMISETA DRY FIT M - BLACK SKULL;BLACK SKULL;;M;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010024;CAMISETA DRY FIT P - BLACK SKULL;BLACK SKULL;;P;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010373;CAMISETA FACA NA CAVEIRA COM ASAS  P;BLACK SKULL;;P;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010375;CAMISETA FACA NA CAVEIRA COM ASAS G;BLACK SKULL;;G;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010376;CAMISETA FACA NA CAVEIRA COM ASAS GG - BLACK SKULL;BLACK SKULL;;GG;;61099000;;Nacional;;
10010374;CAMISETA FACA NA CAVEIRA COM ASAS M;BLACK SKULL;;M;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010074;CAMISETA PRETA CAROL SARAIVA G - BLACK SKULL;BLACK SKULL;;G;;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
10010254;CAMISETA PRETA CAROL SARAIVA GG - BLACK SKULL;BLACK SKULL;;GG;PRETO;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
